FIPS,STATE,2G,3G,4G_LTE,4G_Non_LTE,Other,ANY
020900012001013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001028,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001029,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001030,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001031,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001032,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001033,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001034,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001035,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001036,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001037,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001038,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001039,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001040,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001041,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001042,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001043,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001044,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001045,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001046,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001047,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001048,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001049,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001050,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001051,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001052,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001053,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001054,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001055,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001056,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001057,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001058,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001059,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001060,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001061,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001062,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001063,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001064,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001065,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001066,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001067,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001068,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001069,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001070,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001071,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001072,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001073,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001074,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001075,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001076,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001077,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001078,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001079,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001080,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001081,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001082,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001083,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001084,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001085,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001086,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001087,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001088,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001089,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001090,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001091,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001092,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001093,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001094,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001095,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001096,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001097,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001098,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001099,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001100,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001101,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001102,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001103,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001104,AK,99.9,100.0,100.0,100.0,0.0,100.0
020900012001105,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001106,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001107,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001108,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001109,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001110,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001111,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001112,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001113,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001114,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001115,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012001116,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002024,AK,99.57,100.0,100.0,100.0,0.0,100.0
020900012002025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002028,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002029,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002030,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002031,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002032,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002033,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002034,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002035,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002036,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002037,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002038,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012002039,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003000,AK,99.57,100.0,100.0,100.0,0.0,100.0
020900012003001,AK,99.97,100.0,100.0,100.0,0.0,100.0
020900012003002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003004,AK,99.99,100.0,100.0,100.0,0.0,100.0
020900012003005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003011,AK,99.9,100.0,100.0,100.0,0.0,100.0
020900012003012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900012003028,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001002,AK,99.99,100.0,100.0,100.0,0.0,100.0
020900013001003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001004,AK,99.96,100.0,100.0,100.0,0.0,100.0
020900013001005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001009,AK,99.95,100.0,100.0,100.0,0.0,100.0
020900013001010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001028,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001029,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001030,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001031,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001032,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001033,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001034,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001035,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001036,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001037,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001038,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001039,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001040,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001041,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001042,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001043,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001044,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001045,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001046,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001047,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001048,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001049,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001050,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001051,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001052,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001053,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001054,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001055,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001056,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001057,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001058,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001059,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001060,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001061,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001062,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001063,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013001064,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002000,AK,94.09,100.0,100.0,100.0,0.0,100.0
020900013002001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013002015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003000,AK,99.45,100.0,100.0,100.0,0.0,100.0
020900013003001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003015,AK,99.99,100.0,100.0,100.0,0.0,100.0
020900013003016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013003024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013004015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900013005027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001028,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001029,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001030,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001031,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001032,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001033,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001034,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001035,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001036,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001037,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001038,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001039,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001040,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001041,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001042,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001043,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001044,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001045,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001046,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014001047,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002007,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002008,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002009,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002010,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002011,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002012,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002013,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002014,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002015,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002016,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002017,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002018,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002019,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002020,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002021,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002022,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002023,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002024,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002025,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002026,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002027,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002028,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002029,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002030,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014002031,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014003000,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014003001,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014003002,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014003003,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014003004,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014003005,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014003006,AK,100.0,100.0,100.0,100.0,0.0,100.0
020900014003007,AK,100.0,100.0,100.0,100.0,0.0,100.0
